map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed4,4,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.14,5,5,0,0.47,True,444850,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run4_adaptive.json,7012,6280,1.086,-1.026,1.753,-25.456,24.025,-24.46,25.179,225.143,7.0,0.0,1787242016.206245,3.339,4.068,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,488,11414595,11112962,97.357,True,65.164,True,90.984,95.792,1,1,0,1787242036.269868,1787242036.269868,1787242036.649832,1787242061.449628,1787242062.650025,1.200397,,,21,1.200397,0.0,True,5,15,False,1,1,90.369,365,238,26,1787242016.205323,,,,,,,,,,,,,,,,,,,,,,,22597.93288590604,125.27699563758391,73.21429496644295,52.060786241610735,3.075067610738255,97.357,130.28810901001657,11.181662043816214,23.6005376924843,0,298,,
seed4,5,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.94,5,5,0,0.346,True,444850,0,0.44,0.24,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run5_sector.json,7393,6330,1.481,-0.207,1.021,-25.36,24.025,-24.238,24.025,222.875,7.0,0.0,1787242096.896132,3.495,4.242,1787242129.075364,-23.821,23.959,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,449,10174604,9734103,95.671,False,0.0,False,87.082,92.972,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,87.082,334,203,26,1787242096.895295,,,,,,,,,,,,,,,,,,,,,,,21150.136363636364,115.79687537878789,66.85280833333333,48.94233049242424,3.0812548333333334,95.671,110.86472933326392,10.895269514546417,19.899977953316686,0,264,,
seed4,5,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.79,5,5,0,0.399,True,444850,0,0.475,0.275,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run5_adaptive.json,7077,5890,1.379,-0.588,1.216,-24.796,24.025,-24.502,26.443,225.028,7.0,0.178,1787242180.914464,3.148,3.987,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,471,11035804,10711549,97.062,True,81.104,False,90.021,95.05,1,0,0,1787242188.235093,1787242188.235093,1787242188.674739,,,,,,43,1.079724,0.0,True,5,15,True,1,0,90.021,351,241,30,1787242180.913423,,,,,,,,,,,,,,,,,,,,,,,22400.031914893618,117.71156170212765,68.01418652482269,49.695643617021275,3.081178730496454,97.062,121.18542807371684,10.481439143021687,22.196727999170985,0,282,,
seed4,5,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.78,5,5,0,0.387,True,444850,0,0.49,0.29,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run5_full.json,8376,7370,1.076,-0.943,1.211,-24.547,24.137,-24.292,26.227,227.262,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,427,9744813,9744813,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,22990.808163265305,121.00097020408164,70.50119346938776,50.49798693877551,3.2542800816326527,100.0,101.4900154050421,9.98849617311345,21.917933611570454,0,245,,
seed5,1,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.07,5,5,0,0.418,True,635500,0,0.479,0.279,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run1_full.json,6506,5060,0.901,-1.154,1.927,-25.136,24.025,-24.364,26.036,224.514,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,433,12118919,12118919,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,28766.53125,149.85807031250002,88.40653398437499,61.449667578125,4.1360740078125,100.0,139.84198540175666,10.37685807994592,,0,256,,
seed5,1,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.27,5,5,0,0.348,True,635500,0,0.444,0.244,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run1_sector.json,7226,5679,0.916,-1.122,1.887,-24.24,24.025,-24.393,24.938,227.685,7.0,0.0,1787242431.133035,4.433,4.378,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,454,12051893,11597683,96.231,False,0.0,False,90.749,94.788,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,90.749,339,224,22,1787242431.131742,,,,,,,,,,,,,,,,,,,,,,,25795.67300380228,138.61691939163498,80.70733422053232,57.90771901140685,3.849755212927757,96.231,124.73587484085449,10.555051619304294,22.15160953888072,0,263,,
seed5,1,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.54,5,5,0,0.389,True,635500,0,0.464,0.264,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run1_adaptive.json,7354,6110,1.086,-1.019,1.838,-24.875,24.025,-25.69,24.68,226.588,7.0,0.0,1787242514.519656,5.079,4.651,1787242575.280305,22.578,-24.436,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,429,11813101,11120304,94.135,False,0.0,False,84.382,91.316,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,84.382,348,234,30,1787242514.518771,,,,,,,,,,,,,,,,,,,,,,,25516.46153846154,127.0725096153846,74.119955,52.95067384615385,3.7518319499999997,94.135,121.4388887022841,10.814296496319557,22.89660144942174,0,260,,
seed5,2,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.07,5,5,1,0.196,True,635500,0,0.309,0.109,,,,,,,1,live_cloud,33.437,0.19605,-6.187320232391357,23.640230178833008,1.9691200256347656,3.33727,-6.013710021972656,23.72562026977539,1.9373899698257446,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run2_sector.json,8507,7090,0.96,-1.14,1.736,-24.67,24.025,-24.858,24.756,224.84,7.0,0.183,1787242596.998467,4.563,4.287,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,472,12840333,12380627,96.42,False,0.0,False,90.89,95.042,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,90.89,283,201,19,1787242596.997622,,,,,,,,,,,,,,,,,,,,,,,25261.402714932126,133.50788416289595,77.71701719457013,55.788921719457015,3.9519655610859727,96.42,97.1706554942084,10.631481561613496,21.65513809117063,0,221,,
seed5,2,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.63,5,5,0,0.37,True,635500,0,0.456,0.256,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run2_adaptive.json,6861,5630,1.04,-0.96,1.94,-24.483,24.026,-24.653,26.316,224.649,7.0,0.0,1787242692.220518,4.126,4.194,1787242703.965111,24.025,23.941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,434,12134094,11566102,95.319,True,2.535,False,88.018,93.28,1,0,0,1787242758.229238,1787242758.229238,,,,,,,0,0.0,0.698593,True,5,15,True,2,1,88.018,335,243,37,1787242692.219662,,,,,,,,,,,,,,,,,,,,,,,26667.916996047432,135.75642094861658,79.72546324110671,56.0290418972332,4.055772723320158,95.319,132.5229784928156,10.473443323400158,22.79003151346335,0,253,,
seed5,2,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.54,5,5,0,0.34,True,635500,0,0.381,0.181,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run2_full.json,7351,5990,0.865,-1.189,2.003,-26.429,24.025,-24.608,25.207,227.555,7.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,570,16283765,16283765,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,28429.335664335664,148.6067513986014,87.05329580419581,61.55159195804196,3.9320466503496507,100.0,132.43979416915167,10.79076017929605,24.0941905891357,0,286,,
seed5,3,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.07,5,5,0,0.399,True,635500,0,0.47,0.27,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run3_adaptive.json,6805,5760,0.929,-0.92,1.972,-24.38,24.025,-24.579,24.486,225.323,7.001,0.0,1787242855.686488,5.004,4.634,1787242883.340854,-23.48,24.354,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,463,13169406,12459661,94.611,True,78.186,False,85.745,91.527,1,0,0,1787242864.913405,1787242864.913405,1787242865.193276,,,,,,35,0.870348,0.0,True,5,15,False,2,2,85.745,339,231,35,1787242855.685301,,,,,,,,,,,,,,,,,,,,,,,25830.245210727968,138.00360459770113,80.04628888888888,57.95539099616858,4.014200724137931,94.611,132.03740896199932,11.415227723172569,23.30397782249341,0,261,,
seed5,3,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.96,5,5,0,0.431,True,635500,0,0.447,0.247,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run3_full.json,7294,5830,0.89,-1.132,1.835,-25.756,24.025,-27.796,27.752,230.327,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,446,12501719,12501719,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,28046.588,143.0619824,83.48592119999999,59.5742136,4.111966224,100.0,123.96514720760769,10.52085667894701,22.64275303142269,0,250,,
seed5,3,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.7,5,5,0,0.358,True,635500,0,0.383,0.183,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run3_sector.json,7068,5800,1.025,-1.036,1.561,-24.827,24.025,-27.154,24.642,233.638,7.001,0.0,1787243017.341291,4.402,4.324,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,517,14504319,13957496,96.23,False,0.0,False,89.942,94.403,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,89.942,346,245,17,1787243017.340377,,,,,,,,,,,,,,,,,,,,,,,27242.314814814814,136.85258580246915,80.65409814814815,56.196574413580244,3.5428932962962962,96.23,142.86798293534056,11.220073478475257,24.153087976970937,0,324,,
seed5,4,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.59,5,5,0,0.395,True,635500,0,0.49,0.29,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run4_full.json,6758,5560,1.036,-1.083,1.748,-24.297,24.025,-24.608,24.353,222.751,7.002,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,454,12309165,12309165,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,27147.333333333332,149.06496301369862,85.99702237442924,63.06546757990868,4.480611904109589,100.0,126.37258028742065,10.32178316546056,23.22290843763517,0,219,,
seed5,4,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.86,5,5,0,0.388,True,635500,0,0.465,0.265,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run4_sector.json,6385,5380,1.19,-0.852,1.528,-25.87,24.025,-25.631,25.18,224.284,6.999,0.183,1787243175.506269,4.241,4.162,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,464,13161464,12652871,96.136,False,0.0,False,90.086,94.563,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,90.086,354,243,21,1787243175.505013,,,,,,,,,,,,,,,,,,,,,,,26971.097872340426,141.26329617021278,83.10082170212765,58.16058510638298,4.329097574468085,96.136,133.08199697624207,11.350787634524417,24.06651604149947,0,235,,
seed5,4,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.67,5,5,0,0.399,True,635500,0,0.409,0.209,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run4_adaptive.json,7066,5630,1.091,-0.98,1.339,-24.341,24.025,-25.049,24.889,224.569,7.0,0.0,1787243249.866531,4.636,4.488,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,424,11255828,10794141,95.898,True,4.717,False,89.858,94.261,1,0,0,1787243317.458892,1787243317.458892,1787243318.439164,,,,,,2,0.740152,0.0,True,5,15,True,1,0,89.858,325,212,22,1787243249.865623,,,,,,,,,,,,,,,,,,,,,,,25283.037815126052,135.15489957983192,77.98398949579833,57.169097478991596,4.01973643277311,95.898,118.09672329123678,10.919648183874193,,0,238,,
seed5,5,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.19,5,5,0,0.358,True,635500,0,0.458,0.258,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run5_sector.json,6818,5410,0.908,-1.136,1.962,-24.751,24.025,-26.103,25.495,223.398,7.002,0.446,1787243331.210613,4.311,4.299,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,415,10991001,10490383,95.445,False,0.0,False,88.916,93.663,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,88.916,299,223,25,1787243331.209312,,,,,,,,,,,,,,,,,,,,,,,25576.71914893617,132.8165489361702,77.23418127659575,55.58034170212766,4.084736863829788,95.445,121.5944520923959,10.58777481563798,20.94952656480562,0,235,,
seed5,5,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.93,5,5,0,0.444,True,635500,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run5_adaptive.json,7692,6420,1.358,-0.59,1.759,-24.311,24.025,-24.966,25.184,228.11,7.0,0.0,1787243409.62452,4.72,4.337,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,502,13503145,13031121,96.504,False,0.0,False,91.235,95.09,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,91.235,297,229,39,1787243409.623297,,,,,,,,,,,,,,,,,,,,,,,25739.98775510204,138.99622979591837,80.80193632653061,58.19235714285714,4.115018183673469,96.504,114.82917799653667,11.03839097494207,22.685764824011667,0,245,,
seed5,5,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.91,5,5,0,0.398,True,635500,0,0.471,0.271,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed5_run5_full.json,7089,5710,0.992,-1.073,1.675,-24.348,24.025,-24.818,25.92,222.931,7.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,373,9647865,9647865,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,26699.06603773585,143.07521367924528,83.87607547169812,59.19741556603773,4.387466103773585,100.0,113.13650133110652,10.275854665218034,22.497081513592423,0,212,,
seed6,1,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.29,5,5,0,0.393,True,635500,0,0.447,0.247,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run1_full.json,8428,7430,0.638,-1.34,1.894,-27.177,24.025,-26.525,27.242,233.799,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,452,14329119,14329119,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,31425.514644351464,134.50744142259413,79.90240209205021,54.60320585774059,4.100601518828452,100.0,108.78363519300277,10.488741886594985,,0,239,,
seed6,1,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.41,5,5,0,0.392,True,635500,0,0.399,0.199,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run1_sector.json,7640,6725,0.907,-1.12,0.992,-25.03,24.025,-24.534,29.545,232.682,7.0,0.0,1787243672.495519,3.245,4.479,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,496,15050772,14706101,97.71,False,0.0,False,91.532,96.103,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,91.532,353,242,27,1787243672.494641,,,,,,,,,,,,,,,,,,,,,,,29945.43793103448,134.7749220689655,81.04973862068965,53.72341551724138,3.7013164103448277,97.71,127.93714967335617,10.680192977179486,24.01356823766632,0,290,,
seed6,1,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.78,5,5,0,0.41,True,635500,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run1_adaptive.json,7377,6280,0.956,-1.128,2.414,-25.837,24.025,-27.754,26.608,228.727,7.001,0.0,1787243758.820606,3.313,4.612,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,412,11956429,11568569,96.756,True,7.524,False,88.835,94.453,1,0,0,1787243827.866734,1787243827.866734,1787243828.156991,,,,,,4,0.429845,0.0,True,5,15,False,1,1,88.835,331,218,19,1787243758.819285,,,,,,,,,,,,,,,,,,,,,,,27557.203619909502,126.48893981900453,76.28174479638008,50.20528823529412,4.040955266968326,96.756,107.66989514788415,10.76366521920955,20.64892587928154,0,221,,
seed6,2,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.62,5,5,0,0.417,True,635500,0,0.463,0.263,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed6_run2_sector.json,6661,5711,1.03,-1.073,1.538,-25.586,24.025,-24.98,25.558,231.942,7.001,0.0,1787243845.967839,7.098,9.062,1787243856.355705,17.863,24.041,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,504,14899631,14072872,94.451,False,0.0,False,85.119,89.163,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,85.119,368,243,22,1787243845.966928,,,,,,,,,,,,,,,,,,,,,,,26839.014925373136,129.1904119402985,76.6273552238806,52.561154738805975,3.7408074253731343,94.451,136.09893786967268,10.825837338406615,21.125164659417724,0,268,,
