Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber
0.000916942, 0.000626336, 0.000288393, 0, 3571, 2775, 0
0.000765991, 0.000548812, 0.000215936, 0, 3570, 2785, 0
0.000643085, 0.000413379, 0.000228556, 0, 3575, 2783, 0
0.000677548, 0.000544118, 0.000132238, 0, 3587, 2792, 0
0.000950522, 0.000632653, 0.000316163, 0, 3595, 2794, 0
0.000988756, 0.000642939, 0.00034265, 0, 3576, 2768, 0
0.000950464, 0.000636315, 0.000312596, 0, 3590, 2803, 0
0.00109383, 0.000745088, 0.000346685, 5.206e-06, 3582, 2792, 123
0.00106421, 0.000737488, 0.000325056, 0, 3564, 2765, 0
0.000583866, 0.000384018, 0.000198872, 0, 3582, 2785, 0
0.000795223, 0.000588239, 0.000205568, 3.265e-06, 3570, 2774, 123
0.000936538, 0.000622519, 0.000312434, 5.031e-06, 3568, 2770, 123
0.000934263, 0.000623334, 0.000308642, 0, 3580, 2780, 0
0.000604607, 0.000391167, 0.000212506, 2.953e-06, 3589, 2795, 123
0.00097962, 0.000629137, 0.000348991, 4.619e-06, 3586, 2792, 123
0.000737775, 0.000529012, 0.000207683, 3.693e-06, 3564, 2768, 123
0.000638932, 0.000414428, 0.000222964, 3.727e-06, 3578, 2789, 123
0.000607682, 0.000391821, 0.000215174, 7.041e-06, 3581, 2788, 246
0.000910159, 0.000588919, 0.000319171, 8.861e-06, 3561, 2770, 246
0.000611291, 0.000401897, 0.000208266, 6.206e-06, 3570, 2785, 246
0.000650332, 0.000418033, 0.000231429, 1.0259e-05, 3567, 2778, 369
0.000615711, 0.000382309, 0.000232182, 2.1069e-05, 3587, 2799, 861
0.000618022, 0.000381862, 0.00023518, 1.9901e-05, 3579, 2776, 738
0.000941011, 0.00060774, 0.000331695, 1.266e-05, 3594, 2796, 369
0.00101717, 0.000631421, 0.000384225, 3.168e-05, 3568, 2783, 1107
0.00100698, 0.000640404, 0.000364413, 2.0672e-05, 3568, 2765, 615
0.000616852, 0.000379805, 0.000236177, 1.2197e-05, 3574, 2783, 492
0.000750399, 0.00045693, 0.000292503, 4.3478e-05, 3572, 2784, 2214
0.000881666, 0.000579976, 0.000300234, 4.778e-05, 3559, 2766, 2091
0.000682763, 0.000471603, 0.000210411, 3.4521e-05, 3567, 2786, 2214
0.000875729, 0.000598061, 0.000276403, 3.5143e-05, 3571, 2780, 1353
0.00100913, 0.000636498, 0.000371494, 3.1637e-05, 3561, 2774, 1107
0.0010214, 0.00064112, 0.000378477, 2.7165e-05, 3567, 2788, 861
0.000663137, 0.000393703, 0.000268105, 2.4434e-05, 3587, 2789, 984
0.000815274, 0.000583204, 0.000230996, 8.997e-06, 3580, 2788, 369
0.000779601, 0.000539167, 0.000239116, 3.922e-06, 3576, 2780, 123
0.000638046, 0.000381239, 0.000256119, 1.2888e-05, 3571, 2779, 492
0.000633954, 0.000402541, 0.000230702, 1.0202e-05, 3585, 2793, 369
0.00060668, 0.000380289, 0.000225485, 9.926e-06, 3579, 2772, 369
0.000789795, 0.000552888, 0.000235142, 0, 3591, 2797, 0
0.000619838, 0.000397577, 0.000221291, 4.186e-06, 3576, 2785, 123
0.00105568, 0.000700945, 0.000352922, 4.395e-06, 3573, 2776, 123
0.000994842, 0.000659141, 0.000334208, 9.015e-06, 3574, 2789, 246
0.000967724, 0.000626175, 0.000340119, 1.3214e-05, 3580, 2781, 369
0.00101315, 0.000658281, 0.000353372, 9.241e-06, 3587, 2781, 246
0.000730137, 0.000398707, 0.000329988, 0, 3578, 2783, 0
0.000814463, 0.000597599, 0.000215353, 0, 3595, 2799, 0
0.000772505, 0.000556806, 0.000214231, 0, 3589, 2784, 0
0.000952651, 0.000648231, 0.000302927, 0, 3579, 2776, 0
0.000658093, 0.000428372, 0.000228262, 0, 3559, 2762, 0
0.000972046, 0.000657599, 0.000313269, 0, 3583, 2792, 0
0.000970746, 0.000649069, 0.000320225, 4.586e-06, 3555, 2771, 123
0.000591067, 0.000383263, 0.000206875, 3.449e-06, 3579, 2789, 123
0.000609671, 0.000392173, 0.00021604, 0, 3569, 2777, 0
0.000610519, 0.000397749, 0.000211842, 3.95e-06, 3568, 2783, 123
0.000628463, 0.000410802, 0.000216712, 0, 3573, 2783, 0
0.000425758, 0.000277135, 0.000148002, 0, 3554, 2761, 0
0.000617551, 0.000404767, 0.000211832, 0, 3591, 2786, 0
0.00094366, 0.000619847, 0.000321791, 5.007e-06, 3573, 2784, 123
0.000984485, 0.000681534, 0.000301202, 0, 3586, 2795, 0
0.000677379, 0.000447689, 0.000227878, 0, 3551, 2755, 0
0.000917107, 0.00060745, 0.000308167, 0, 3586, 2782, 0
0.000644839, 0.000435453, 0.000208083, 3.326e-06, 3563, 2776, 123
0.000820948, 0.000598244, 0.000220655, 0, 3572, 2770, 0
0.000720714, 0.000497087, 0.000222116, 3.401e-06, 3571, 2779, 123
0.000630403, 0.000406168, 0.000223451, 3.323e-06, 3578, 2788, 123
0.000949331, 0.000645738, 0.000301442, 0, 3550, 2764, 0
0.00105255, 0.000699758, 0.000351267, 5.218e-06, 3595, 2793, 123
0.00101449, 0.000681144, 0.00033204, 1.2337e-05, 3586, 2789, 369
0.000993542, 0.000662888, 0.000329267, 4.486e-06, 3559, 2767, 123
0.000651263, 0.000409615, 0.000240346, 1.8521e-05, 3592, 2788, 492
0.00123748, 0.000735534, 0.000500517, 7.1165e-05, 3576, 2776, 2460
0.000863592, 0.000588031, 0.000273965, 2.5326e-05, 3587, 2785, 984
0.00079582, 0.000485183, 0.000309532, 2.8219e-05, 3559, 2771, 1230
0.000999374, 0.000645024, 0.000353208, 4.9782e-05, 3595, 2792, 2337
0.0010045, 0.000601214, 0.000401688, 3.9878e-05, 3600, 2800, 1476
0.000661298, 0.000377276, 0.000282757, 4.5077e-05, 3585, 2784, 1845
0.000779505, 0.000432423, 0.000346328, 6.2359e-05, 3547, 2771, 2337
0.000756526, 0.000433781, 0.000321213, 4.4031e-05, 3585, 2797, 1845
0.000822164, 0.000402238, 0.000418559, 5.8779e-05, 3587, 2794, 2337
0.00112558, 0.000657815, 0.00046589, 7.7714e-05, 3576, 2783, 3444
0.000861138, 0.000602792, 0.000256744, 2.9272e-05, 3586, 2789, 1845
0.00112645, 0.000650008, 0.000474651, 8.0334e-05, 3585, 2786, 3936
0.0010911, 0.000667079, 0.000422777, 5.3055e-05, 3576, 2778, 1845
0.000490744, 0.000289715, 0.000200078, 2.8977e-05, 3564, 2759, 1968
0.00105748, 0.000635306, 0.000420566, 4.8857e-05, 3571, 2782, 1722
0.000625791, 0.000387075, 0.000237675, 1.9146e-05, 3579, 2787, 861
0.00101679, 0.000664389, 0.000350284, 2.2071e-05, 3588, 2795, 738
0.000664967, 0.000422592, 0.000240889, 7.004e-06, 3570, 2769, 246
0.000629156, 0.000383344, 0.000243971, 6.965e-06, 3564, 2760, 246
0.000637788, 0.000406949, 0.000229908, 9.742e-06, 3565, 2767, 369
0.000958751, 0.000627903, 0.000329313, 9.146e-06, 3570, 2763, 123
0.000648001, 0.000400264, 0.000246936, 1.6953e-05, 3585, 2787, 738
0.000965303, 0.000611141, 0.000352974, 1.3214e-05, 3565, 2754, 369
0.00103133, 0.000674591, 0.000355401, 1.8168e-05, 3574, 2787, 492
0.00105596, 0.000680155, 0.000374283, 1.3106e-05, 3582, 2792, 369
0.000804495, 0.000569834, 0.000233183, 7.208e-06, 3571, 2784, 246
0.000448982, 0.000294308, 0.000153714, 6.072e-06, 3574, 2777, 369
0.000905584, 0.00064561, 0.000258127, 4.447e-06, 3570, 2776, 123
0.00091319, 0.000634802, 0.000276927, 1.4604e-05, 3611, 2808, 492
0.000608305, 0.000386807, 0.000219989, 0, 3571, 2785, 0
0.000732018, 0.000410832, 0.000320035, 7.537e-06, 3577, 2795, 246
0.000683386, 0.000459482, 0.000222886, 9.803e-06, 3551, 2763, 369
0.000490688, 0.000304127, 0.000185525, 7.515e-06, 3545, 2748, 369
0.00066375, 0.000424138, 0.000238628, 1.4197e-05, 3573, 2787, 492
0.000991536, 0.000654058, 0.000336193, 8.097e-06, 3563, 2771, 246
0.000715008, 0.000501584, 0.000211901, 0, 3577, 2779, 0
0.000426165, 0.000281766, 0.000143732, 0, 3572, 2786, 0
0.000422127, 0.00027277, 0.000148672, 4.964e-06, 3579, 2779, 246
0.000736009, 0.000516428, 0.000218115, 0, 3590, 2808, 0
0.000682416, 0.000464813, 0.000216377, 3.574e-06, 3591, 2792, 123
0.000973706, 0.000696122, 0.000275497, 0, 3580, 2782, 0
0.00110277, 0.000739754, 0.000361306, 0, 3591, 2787, 0
0.00070519, 0.000505355, 0.0001981, 0, 3549, 2760, 0
0.000637583, 0.000419263, 0.000216386, 0, 3570, 2774, 0
0.000984292, 0.000714673, 0.000267192, 0, 3606, 2809, 0
0.000594967, 0.00039571, 0.000197833, 0, 3565, 2771, 0
0.000928118, 0.000613163, 0.000313451, 0, 3572, 2773, 0
0.000661308, 0.000433908, 0.000226223, 3.497e-06, 3564, 2777, 123
0.00101138, 0.00068442, 0.000325323, 4.388e-06, 3575, 2780, 123
0.000568539, 0.000363419, 0.000204202, 3.654e-06, 3559, 2764, 123
0.000589374, 0.000383579, 0.000204671, 0, 3571, 2766, 0
0.000625255, 0.000406129, 0.000217534, 0, 3579, 2783, 0
0.00058206, 0.000375396, 0.000205255, 4.024e-06, 3602, 2800, 123
0.000883027, 0.00066881, 0.000212912, 0, 3575, 2779, 0
0.00095342, 0.000650335, 0.000301076, 0, 3574, 2777, 0
0.000956916, 0.000636551, 0.000317924, 0, 3598, 2799, 0
0.000594684, 0.000400317, 0.000193416, 0, 3567, 2776, 0
0.00116177, 0.000790764, 0.000368837, 0, 3561, 2767, 0
0.000695803, 0.000459859, 0.000234722, 0, 3562, 2756, 0
0.00124346, 0.00083479, 0.000405857, 0, 3562, 2761, 0
0.000612841, 0.000403752, 0.00020752, 0, 3571, 2767, 0
0.000912129, 0.000614911, 0.000295363, 0, 3568, 2775, 0
0.00101041, 0.000663836, 0.00034478, 4.881e-06, 3569, 2780, 123
0.00101731, 0.000675417, 0.000339846, 0, 3584, 2779, 0
0.00095058, 0.000641183, 0.000307926, 0, 3574, 2778, 0
0.000623439, 0.000408758, 0.000213667, 0, 3565, 2768, 0
0.00100937, 0.000706159, 0.000301384, 0, 3576, 2782, 0
0.000601574, 0.000388637, 0.000211645, 0, 3585, 2789, 0
0.000588206, 0.000383739, 0.000202814, 3.552e-06, 3550, 2752, 123
0.000596589, 0.000397278, 0.000198708, 0, 3552, 2770, 0
0.000961248, 0.000647123, 0.000312795, 0, 3597, 2803, 0
0.000986256, 0.000658759, 0.000324874, 0, 3590, 2803, 0
0.000915974, 0.000612107, 0.000301781, 4.848e-06, 3569, 2780, 123
0.000981197, 0.000665541, 0.000314053, 4.585e-06, 3566, 2772, 123
0.0010298, 0.000689266, 0.000338718, 0, 3569, 2769, 0
0.00101064, 0.000675308, 0.000332895, 0, 3585, 2794, 0
0.000718392, 0.000507596, 0.000208065, 0, 3564, 2774, 0
0.00061869, 0.000401071, 0.000217018, 0, 3561, 2767, 0
0.000612241, 0.000395542, 0.000215546, 3.702e-06, 3578, 2783, 123
0.000991916, 0.00065883, 0.000331478, 0, 3585, 2784, 0
0.000616502, 0.000405485, 0.000210018, 0, 3561, 2766, 0
0.00067432, 0.000432724, 0.000240259, 1.1277e-05, 3593, 2790, 369
0.000706264, 0.000463374, 0.000241303, 1.927e-05, 3582, 2790, 861
0.00100466, 0.000660975, 0.000342149, 8.3e-06, 3583, 2786, 246
0.000666251, 0.000420944, 0.000243489, 1.6618e-05, 3576, 2778, 615
0.00116882, 0.00076499, 0.000402073, 1.7831e-05, 3563, 2772, 492
0.000701451, 0.00043697, 0.000262954, 2.3077e-05, 3581, 2789, 1107
0.000896895, 0.00060451, 0.000290684, 2.6927e-05, 3588, 2792, 1107
0.00103762, 0.000647736, 0.000387621, 3.8552e-05, 3571, 2771, 1476
0.00101999, 0.000639227, 0.000379065, 3.71e-05, 3546, 2754, 1230
0.00104719, 0.000652882, 0.000392557, 2.398e-05, 3602, 2806, 861
0.000661963, 0.000425165, 0.000235551, 1.0007e-05, 3600, 2815, 369
0.000812444, 0.000528661, 0.000282546, 7.73e-06, 3552, 2752, 246
0.00102773, 0.00068357, 0.000342373, 1.5656e-05, 3588, 2803, 492
0.00100671, 0.00067596, 0.000329022, 0, 3611, 2808, 0
0.000729771, 0.000489042, 0.000239646, 3.387e-06, 3611, 2805, 123
0.000985411, 0.000648976, 0.000334989, 4.691e-06, 3564, 2763, 123
0.00101092, 0.000668883, 0.000340242, 1.7736e-05, 3618, 2811, 492
0.000633511, 0.000397787, 0.00023499, 4.156e-06, 3574, 2777, 123
0.000701283, 0.00043679, 0.000263533, 1.0493e-05, 3586, 2792, 369
0.000860241, 0.000531536, 0.000327487, 1.9738e-05, 3605, 2813, 738
0.000755095, 0.000503161, 0.000250673, 2.3937e-05, 3598, 2814, 984
0.000661911, 0.000414934, 0.00024651, 2.7512e-05, 3580, 2789, 1107
0.000775856, 0.000534033, 0.000240348, 1.3679e-05, 3571, 2773, 492
0.000681852, 0.00041693, 0.000263108, 3.7649e-05, 3583, 2789, 2091
0.00121779, 0.00070397, 0.000511802, 9.2133e-05, 3585, 2794, 3813
0.00104604, 0.000639285, 0.000405461, 3.5269e-05, 3573, 2787, 1599
0.000618977, 0.000403581, 0.000213964, 3.581e-06, 3558, 2764, 123
0.000630886, 0.000410305, 0.000219291, 3.936e-06, 3582, 2779, 123
0.000589425, 0.000383608, 0.000204444, 3.745e-06, 3589, 2806, 123
0.000637847, 0.000416834, 0.000220012, 0, 3588, 2791, 0
0.000689492, 0.000421893, 0.000266253, 8.067e-06, 3582, 2787, 246
0.000421339, 0.000286826, 0.000133797, 0, 3550, 2763, 0
0.000397782, 0.000264482, 0.000132151, 0, 3599, 2801, 0
0.000834673, 0.000590487, 0.000241876, 0, 3571, 2773, 0
0.000617163, 0.000404299, 0.000211093, 3.789e-06, 3565, 2776, 123
0.000640559, 0.000418962, 0.000220254, 0, 3571, 2773, 0
