map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end
seed10,1,sector,True,37.49,5,5,0,0.704,3748,2676.2258064516127,0.6456684689826302,0.19613534491315138,0.4482508610421836,0.22911319354838708,31,83.83424340096984,8.044498255329648,0,403
seed10,1,adaptive,True,37.56,5,5,0,0.697,3753,2587.0495049504952,0.6228433193069307,0.18786663613861387,0.43368312623762373,0.22399695049504953,30,81.34775625816103,8.280707227802107,0,404
seed10,2,full,True,37.93,5,5,0,0.66,3792,8592.822660098522,1.5541646674876848,0.6294485689655173,0.9232817167487685,0.375360342364532,,83.86858278193549,7.019871027168905,0,406
seed10,2,sector,True,37.79,5,5,0,0.679,3770,2637.445812807882,0.6617249408866995,0.1982808842364532,0.46217587438423646,0.23762689408866994,31,81.9784678633871,7.709076521714831,0,406
seed10,2,adaptive,True,38.91,5,5,0,0.641,3890,2563.338129496403,0.6531160503597122,0.19404754436450838,0.45783426618705036,0.2347839304556355,31,84.30274915783131,8.373646499934832,0,417
seed10,3,full,True,36.8,5,5,0,0.701,3674,8553.481012658227,1.564264005063291,0.6335884253164557,0.929130329113924,0.3784667721518987,,86.06355245114307,6.881697500676736,0,395
seed10,3,sector,True,37.69,5,5,0,0.643,3762,2654.81975308642,0.6104049679012346,0.19346697777777777,0.4157527555555555,0.21407494320987655,31,83.77140968908093,8.052947321105785,0,405
seed10,3,adaptive,True,38.67,5,5,0,0.658,3856,2558.680387409201,0.646322765133172,0.1967354334140436,0.4482856319612591,0.2297684382566586,31,84.7831054056626,7.733798793844555,0,413
seed10,4,full,True,38.33,5,5,0,0.683,3829,8531.380487804878,1.5126066390243902,0.6012470414634146,0.9097941463414634,0.36700936097560977,,86.75203683732778,7.132830970614701,0,410
seed10,4,sector,True,37.56,5,5,0,0.7,3748,2624.1604938271603,0.619926513580247,0.18840655308641974,0.430205412345679,0.21941751358024691,31,84.25949573316913,8.409005141610109,0,405
seed10,4,adaptive,True,39.99,5,5,0,0.729,3998,2563.163551401869,0.5975625537383177,0.18135807242990654,0.41487883411214954,0.2105057336448598,30,81.12411677630381,8.257137707280647,0,428
seed10,5,full,True,38.2,5,5,0,0.695,3819,8488.070731707317,1.5871154365853657,0.6415979829268292,0.9440901414634146,0.38221864878048784,,87.19482709327835,6.906153858595318,0,410
seed10,5,sector,True,37.69,5,5,0,0.732,3762,2595.748148148148,0.6371243703703704,0.1919836098765432,0.4438533407407408,0.22710166172839508,31,84.37550750023874,7.51185957962893,0,405
seed10,5,adaptive,True,38.1,5,5,0,0.711,3810,2600.296568627451,0.5851861397058824,0.17531866666666665,0.40862286029411765,0.20789207107843138,31,84.71340823069788,7.904492231523275,0,408
