map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end
seed9,4,adaptive,True,27.77,5,5,0,0.567,2761,4903.360824742268,1.7716595773195876,0.4484077319587629,1.321470030927835,0.7855726391752578,30,95.79243461578407,11.196873523052044,0,194
seed9,5,full,True,27.04,5,5,0,0.582,2649,16183.783783783783,3.6922492972972973,1.334518827027027,2.355078972972973,1.1344950378378378,,98.41450248290798,10.929726180320918,0,185
seed9,5,sector,True,26.94,5,5,0,0.562,2666,5159.57476635514,1.6418749485981308,0.45487561682242994,1.1853884813084112,0.6814189252336449,31,97.42855520716975,11.800759928494463,0,214
seed9,5,adaptive,True,28.86,5,5,0,0.568,2844,5087.512077294686,1.726546816425121,0.45671955555555555,1.2682080966183575,0.7474628357487922,31,98.55786191821385,11.797738497729823,0,207
seed10,1,full,True,28.64,5,5,0,0.546,2826,17017.262857142858,3.9137305142857146,1.4192208857142856,2.4927023428571426,1.228244297142857,,100.41703418339122,9.980261580654474,0,175
seed10,1,sector,True,27.9,5,5,0,0.632,2752,5651.39247311828,1.8438502688172043,0.5032694838709677,1.3382078870967742,0.7938630215053764,33,97.77799867597732,11.329265904806284,0,186
seed10,1,adaptive,True,28.99,5,5,0,0.648,2680,5381.074626865671,1.7765684129353234,0.48036157213930347,1.294519527363184,0.7569700497512437,31,98.62224014908752,11.1982206017091,0,201
seed10,2,full,True,27.65,5,5,0,0.612,2745,17546.81818181818,3.9973797860962565,1.5256197914438503,2.4699027219251337,1.1919415508021391,,101.44493458919489,10.807595745274488,0,187
seed10,2,sector,True,28.58,5,5,0,0.46,2809,5571.90243902439,1.7145361170731706,0.4936405219512195,1.2193819902439023,0.706332775609756,32,99.76238234400248,11.115856660011069,0,205
seed10,2,adaptive,True,28.39,5,5,0,0.587,2800,5605.142180094786,1.821027644549763,0.5033635545023697,1.3159122559241705,0.7717887251184834,31,98.0525819586674,11.22577852922362,0,211
seed10,3,full,True,29.54,5,5,0,0.602,2809,16583.75581395349,3.887837906976744,1.4062815930232557,2.479893319767442,1.228822430232558,,96.69299407753836,10.497606144780303,0,172
