map,metric,full,sector,adaptive,sector_vs_full_comparison_valid,sector_vs_full_reduction_pct,adaptive_vs_full_comparison_valid,adaptive_vs_full_reduction_pct,adaptive_vs_sector_comparison_valid,adaptive_vs_sector_reduction_pct
seed9,end_to_end_peak_pss_mib,3527.87900390625,3534.4134765625,3614.15439453125,False,,True,-2.4455314518857203,False,
seed9,planner_ingress_mib_s,13.447728018171395,4.391627169359408,3.5240845934239236,False,,True,73.79420085934245,False,
seed9,dds_algorithm_mib_s,,4.391627169359408,3.526787052881496,False,,False,,False,
seed10,mission_time_s,79.043,76.554,77.071,True,3.148918942853895,True,2.4948445782675357,True,-0.6753402826762754
seed10,map_compute_ms_per_frame,37.34918827366807,10.704235060857005,25.277141942728132,True,71.34011325112598,True,32.32211164131503,True,-136.14150660013988
seed10,algorithm_cores_mean,1.4726185931252966,0.9992504613009511,1.0322335794740163,False,,False,,True,-3.300785884063901
seed10,algorithm_core_s,118.9820443,78.1662935,81.2080612,False,,False,,True,-3.8914058269885965
seed10,algorithm_cores_p95_1s,1.7448804249472534,1.2485352232302045,1.295306916268997,False,,False,,True,-3.746125232877689
seed10,algorithm_peak_pss_mib,3487.22529296875,3192.44208984375,3209.25498046875,False,,False,,True,-0.526646690898089
seed10,end_to_end_cores_mean,1.524398426862786,1.2366587162862055,1.3248221368924653,True,18.875623689060685,True,13.092134343188013,True,-7.129163401768783
seed10,end_to_end_core_s,123.1753557,96.7709618,104.3441684,True,21.43642593921895,True,15.288112782774775,True,-7.825908164116238
seed10,end_to_end_cores_p95_1s,1.7976621054006368,1.480319129925062,1.603599988899684,True,17.653093677738177,True,10.795249892509865,True,-8.327992017563318
seed10,end_to_end_peak_pss_mib,3533.94521484375,3555.2298828125,3610.6794921875,True,-0.6022919619508329,True,-2.1713488092979008,True,-1.5596631217313686
seed10,planner_ingress_mib_s,13.406059963125118,4.193149941874419,3.412823038525504,True,68.7219813024248,True,74.5426840703916,True,18.609563554030554
seed10,dds_algorithm_mib_s,,4.193149941874419,3.4155141609870343,False,,False,,True,18.545384535897774
all,mission_time_s,65.8645,63.8012,63.726,False,,True,3.2468173295174294,False,
all,map_compute_ms_per_frame,37.11198169172143,10.362063139743448,22.787021342777358,False,,True,38.599287065663596,False,
all,algorithm_cores_mean,1.502536188649059,1.0483197653274745,1.0687703083358684,False,,False,,False,
all,algorithm_core_s,101.57963696,68.49635431,69.74864352,False,,False,,False,
all,algorithm_cores_p95_1s,1.7376950919314185,1.2368611024957192,1.275596255450861,False,,False,,False,
all,algorithm_peak_pss_mib,3425.725888671875,3172.2320703125,3183.12833984375,False,,False,,False,
all,end_to_end_cores_mean,1.5539494767799475,1.2764471691751096,1.340922111523411,False,,True,13.708770358349502,False,
all,end_to_end_core_s,105.06457708,83.47658449,87.65161393,False,,True,16.57358134772783,False,
all,end_to_end_cores_p95_1s,1.791323034814817,1.4640650711486314,1.553976535685881,False,,True,13.249787699708353,False,
all,end_to_end_peak_pss_mib,3472.328974609375,3439.52681640625,3483.71203125,False,,True,-0.32782195246651574,False,
all,planner_ingress_mib_s,9.458136136504113,2.7583151370356185,2.3048028276091523,False,,True,75.63153253087931,False,
all,dds_algorithm_mib_s,,2.7583151370356185,2.3075250686677893,False,,False,,False,
