map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed4,4,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.23,5,5,0,0.432,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run4_adaptive.json,6322,5603,1.063,-0.996,1.934,-24.462,24.025,-23.982,25.372,225.514,7.0,0.253,1787202670.069933,3.468,4.237,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,544,14102270,13806203,97.901,True,70.956,False,92.279,96.374,1,1,1,1787202686.284837,1787202686.284837,1787202686.415222,1787202693.415303,1787202694.625147,1.209843,1787202700.665277,6.04013,30,1.209843,0.0,True,5,15,True,1,0,92.279,354,256,20,1787202670.069105,,,,,,,,,,,,,,,,,,,,,,,25322.296735905045,138.53491157270028,83.55850860534126,54.97472640949555,3.2260171394658754,97.901,167.779287892304,11.617417604718451,22.730452518135408,0,337,,
seed4,5,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.28,5,5,0,0.416,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run5_sector.json,6826,6039,1.246,-0.75,1.447,-24.727,24.025,-24.268,26.162,226.249,7.001,0.0,1787202743.429043,3.16,4.041,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,413,9661679,9368247,96.963,False,0.0,False,90.073,95.117,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,90.073,351,246,25,1787202743.428294,,,,,,,,,,,,,,,,,,,,,,,23220.916967509027,128.789021299639,75.72414223826715,53.06328628158845,3.4208125306859207,96.963,143.2594455099564,9.846140346311708,20.2223741574328,0,277,,
seed4,5,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.36,5,5,0,0.367,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run5_adaptive.json,6829,6194,1.086,-1.033,1.749,-24.498,24.025,-24.593,26.222,222.836,7.0,0.0,1787202821.736795,2.927,3.875,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,514,12528413,12185699,97.265,True,53.891,False,90.661,95.61,1,0,0,1787202853.983062,1787202853.983062,1787202854.702796,,,,,,25,0.580093,0.0,True,5,15,False,1,1,90.661,359,242,28,1787202821.735849,,,,,,,,,,,,,,,,,,,,,,,23382.122112211222,131.68456006600658,76.89716699669967,54.785790429042905,3.3088778382838284,97.265,149.32315251965477,10.659276359555042,21.206805655560334,1,304,,
seed4,5,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.86,5,5,0,0.401,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run5_full.json,6583,5527,1.369,-0.557,1.577,-25.764,24.07,-23.975,25.686,226.679,7.0,0.42,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,521,12400824,12400824,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,23974.385579937305,140.64437460815046,82.82622852664576,57.81646144200627,3.40486029153605,100.0,158.52596507961943,10.406147899670264,23.11072340752397,0,319,,
seed5,1,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.89,5,5,0,0.399,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run1_full.json,7888,6619,1.057,-1.037,1.488,-24.663,24.026,-27.788,25.301,221.332,6.999,0.288,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,421,11032432,11032432,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,26695.728033472802,154.5489468619247,90.45857405857741,64.08866025104602,4.66648489539749,100.0,134.19896871222923,9.477293639190266,,0,239,,
seed5,1,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.18,5,5,0,0.409,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run1_sector.json,6416,5106,1.069,-1.019,1.738,-25.169,24.025,-24.879,25.808,228.137,7.001,0.0,1787203067.648178,9.414,11.144,1787203088.925409,-23.975,24.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,467,13195548,12466140,94.472,False,0.0,False,86.724,90.578,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,2,2,86.724,343,246,21,1787203067.647369,,,,,,,,,,,,,,,,,,,,,,,26638.296296296296,143.5915314814815,85.53797555555556,58.051452222222224,4.098470592592593,94.472,152.62512556570258,10.352262019191917,,0,270,,
seed5,1,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8,5,5,0,0.395,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run1_adaptive.json,7578,6212,1.001,-1.115,2.019,-24.612,24.025,-24.657,24.9,223.331,7.0,0.374,1787203138.904154,5.185,4.726,1787203165.796372,-23.974,24.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,383,10109370,9592970,94.892,True,85.379,False,87.728,92.508,1,1,1,1787203145.990714,1787203145.990714,1787203150.590723,1787203205.090818,1787203206.29096,1.200142,1787203209.441017,3.150057,25,1.200142,0.0,True,5,15,True,2,1,87.728,290,210,35,1787203138.902985,,,,,,,,,,,,,,,,,,,,,,,25423.01877934272,142.296738028169,81.95628122065727,60.338911737089205,4.556369356807512,94.892,129.58642708575886,9.768072775827905,18.214650916280046,0,213,,
seed5,2,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.15,5,5,0,0.407,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run2_sector.json,8413,6416,0.939,-1.13,1.463,-24.513,24.03,-25.681,24.845,230.45,7.0,0.0,1787203226.950142,5.47,4.831,1787203271.169033,-24.015,-23.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,480,13223850,12558423,94.968,False,0.0,False,87.292,92.345,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,2,2,87.292,347,229,19,1787203226.949275,,,,,,,,,,,,,,,,,,,,,,,26132.421875,135.360206640625,78.82547460937501,56.5331156640625,3.982601625,94.968,124.16615413805042,9.767960412780791,19.328536547261606,0,256,,
seed5,2,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6,5,5,0,0.439,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run2_adaptive.json,6658,5450,1.002,-1.043,1.451,-26.065,24.025,-24.784,25.43,225.822,6.999,0.281,1787203318.071867,4.536,4.457,1787203383.55476,1.361,-1.438,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,470,13007694,12501387,96.108,True,89.149,False,90.0,94.376,1,1,1,1787203321.919843,1787203321.919843,1787203322.909942,1787203354.049809,1787203355.249934,1.200125,1787203380.749767,25.499833,32,1.200125,0.0,True,5,15,False,1,1,90.0,344,235,28,1787203318.070905,,,,,,,,,,,,,,,,,,,,,,,27289.174825174825,149.24496538461537,88.41918846153845,60.82414125874126,4.0756132272727275,96.108,154.4674783194902,10.914307454468641,19.935706385275513,0,286,,
seed5,2,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.41,5,5,0,0.364,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run2_full.json,6339,5016,0.94,-1.099,1.966,-24.197,24.025,-25.754,24.944,224.061,7.001,1.446,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,403,11251424,11251424,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,27976.072,156.4830448,92.0519152,64.42951,4.531757796,100.0,152.15181216635213,10.033566921713431,18.14862979626868,0,250,,
seed5,3,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.79,5,5,0,0.405,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run3_adaptive.json,6477,5059,1.009,-1.068,1.954,-24.084,24.025,-24.725,25.32,226.262,7.001,0.0,1787203467.836057,3.615,3.667,1787203523.119746,24.025,-23.975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,425,11582733,11089227,95.739,True,71.059,False,88.941,93.929,1,0,0,1787203481.836072,1787203481.836072,1787203482.265733,,,,,,35,0.970079,0.0,True,5,15,True,2,1,88.941,342,238,30,1787203467.834221,,,,,,,,,,,,,,,,,,,,,,,27044.30827067669,147.98174511278194,87.22504962406015,60.75484812030075,4.221760473684211,95.739,151.70985702054406,10.533372014402126,19.99436185885327,0,266,,
seed5,3,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.9,5,5,0,0.422,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run3_full.json,6383,4885,0.975,-1.122,1.864,-24.158,24.025,-27.948,25.699,229.601,7.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,486,13307114,13307114,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,28093.954385964913,158.5539010526316,93.41079438596492,65.141450877193,4.380067147368421,100.0,163.32556621880394,10.864631363436851,22.269660629091206,0,285,,
seed5,3,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.83,5,5,0,0.4,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run3_sector.json,7281,5861,1.08,-0.968,2.067,-24.954,24.025,-25.874,24.511,224.922,7.0,1.451,1787203615.571511,4.797,4.546,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,438,12222262,11823073,96.734,False,0.0,False,91.553,95.478,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,91.553,362,237,34,1787203615.570709,,,,,,,,,,,,,,,,,,,,,,,27098.819672131147,151.10078114754097,88.17818278688524,62.920867213114754,4.523321827868853,96.734,139.63578149073967,10.015509074331776,21.045220161208157,0,244,,
seed5,4,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,5,5,0,0.394,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run4_full.json,6367,5348,1.274,-0.718,2.093,-24.906,24.025,-24.603,26.083,225.878,7.002,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,477,13759696,13759696,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,29132.132295719843,170.0532879377432,102.83186186770428,67.21951439688715,4.821000081712063,100.0,164.05483720261802,11.126156193952468,21.055875292506254,0,257,,
seed5,4,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.88,5,5,0,0.388,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run4_sector.json,8085,6768,0.89,-1.202,1.556,-25.707,24.025,-24.804,25.495,230.941,7.0,0.0,1787203772.142441,4.018,4.11,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,480,13918083,13494535,96.957,False,0.0,False,91.875,95.788,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,91.875,351,240,19,1787203772.141249,,,,,,,,,,,,,,,,,,,,,,,28339.97192982456,153.46819684210527,91.92783298245614,61.538682105263156,4.167598719298246,96.957,142.60036956253347,10.281139588878728,21.12453613791212,0,285,,
seed5,4,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.6,5,5,0,0.431,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run4_adaptive.json,7155,5977,1.113,-0.96,1.438,-25.467,24.025,-24.719,24.657,225.25,7.0,1.132,1787203862.587946,4.274,4.295,1787203908.411137,-24.682,-22.478,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,414,11611701,11114725,95.72,True,32.609,False,89.13,94.042,1,0,0,1787203906.624888,1787203906.624888,1787203906.804786,,,,,,16,0.72986,0.0,True,5,15,True,2,1,89.13,342,227,21,1787203862.586945,,,,,,,,,,,,,,,,,,,,,,,27768.030888030888,142.58673436293438,83.94166718146718,58.643458301158304,4.2019861003861,95.72,140.12041273166957,10.16650585518349,21.060253251234993,0,259,,
seed5,5,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.42,5,5,0,0.422,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run5_sector.json,7238,5646,0.953,-0.929,2.048,-25.801,24.025,-25.005,24.669,227.76,7.0,1.331,1787203944.024473,4.483,4.288,1787203989.171207,-2.985,-23.675,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,520,14121581,13584793,96.199,False,0.0,False,90.962,94.19,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,2,2,90.962,359,240,18,1787203944.022466,,,,,,,,,,,,,,,,,,,,,,,27239.958333333332,144.76188044871796,85.88113141025642,58.87908173076923,3.82212496474359,96.199,147.93808191988126,10.677482190722023,20.250053262373825,0,312,,
seed5,5,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.11,5,5,0,0.421,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run5_adaptive.json,7308,6038,0.911,-1.134,1.802,-24.567,24.025,-25.509,27.797,226.665,7.001,0.28,1787204027.286846,4.893,4.586,1787204074.171489,-24.03,-23.919,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,572,15822752,15198453,96.054,True,81.993,False,90.385,93.437,1,1,1,1787204037.541246,1787204037.541246,1787204038.431334,1787204060.591654,1787204061.792281,1.200627,1787204065.031823,3.239542,39,1.200627,0.0,True,5,15,True,2,1,90.385,334,232,23,1787204027.28584,,,,,,,,,,,,,,,,,,,,,,,25803.058419243986,140.03582439862544,82.26108865979381,57.77299742268041,3.8945638075601376,96.054,137.90271920985865,10.534791061851365,18.753979949159763,0,291,,
seed5,5,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.88,5,5,0,0.407,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed5_run5_full.json,5987,4839,0.981,-1.095,1.922,-24.407,24.025,-25.931,27.883,225.836,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,484,13273924,13273924,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,28375.44128113879,156.36757508896798,91.80498042704627,64.56094056939502,4.437411683274021,100.0,170.6676006809025,10.479266047951644,23.614122765572727,0,281,,
seed6,1,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.42,5,5,0,0.381,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed6_run1_full.json,7641,6763,0.694,-1.326,2.069,-24.82,24.025,-26.336,29.08,232.835,7.0,0.461,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,439,13401973,13401973,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,31621.26953125,142.99342812499998,85.71186796875,57.279874218749995,4.221283046875,100.0,130.53831028841245,9.604593134040762,20.619754228978557,0,256,,
seed6,1,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.36,5,5,0,0.324,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed6_run1_sector.json,7234,6426,0.668,-1.278,1.01,-27.251,24.025,-25.506,26.614,230.937,7.0,0.265,1787204267.964753,8.72,10.772,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,499,15500214,15017817,96.888,False,0.0,False,90.18,93.655,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,90.18,377,237,15,1787204267.963698,,,,,,,,,,,,,,,,,,,,,,,30424.06818181818,141.80758636363635,85.09346363636364,56.712472727272726,3.8022638116883116,96.888,147.9941052253395,11.027647992906564,22.287053922652547,0,308,,
seed6,1,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.13,5,5,0,0.405,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed6_run1_adaptive.json,8910,7960,0.581,-1.358,2.082,-25.47,24.025,-25.244,29.092,234.402,7.0,0.0,1787204347.668241,2.86,3.541,1787204360.234797,22.929,22.789,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,507,15780058,15255565,96.676,True,57.791,False,88.363,94.722,1,1,1,1787204381.447821,1787204381.447821,1787204381.627441,1787204381.627441,1787204382.827499,1.200058,1787204425.678018,42.850519,3,1.200058,0.0,True,5,15,False,2,2,88.363,386,253,25,1787204347.667034,,,,,,,,,,,,,,,,,,,,,,,31088.816455696204,128.68602911392404,78.87024873417721,49.8141578164557,3.4893257151898736,96.676,128.21108404358918,10.230166051788471,19.045844151202154,0,316,,
seed6,2,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8,5,5,0,0.407,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed6_run2_sector.json,7671,6851,1.045,-1.038,1.462,-25.532,24.025,-26.713,24.609,227.518,7.0,0.465,1787204446.945313,3.21,4.381,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,502,15299380,15002441,98.059,False,0.0,False,92.829,96.753,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,92.829,375,245,26,1787204446.944355,,,,,,,,,,,,,,,,,,,,,,,30745.909090909092,143.34659018181816,86.07343127272728,57.271446545454545,4.088081036363636,98.059,141.03236473810298,10.104526246020031,,0,275,,
