map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed8,1,sector,True,77.49,5,5,2,0.013,7739,7678,1.212,-0.879,1.7,-26.645,23.973,-26.52,24.733,223.108,3.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,217,5897124,1804983,30.608,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8438.557142857142,2.5883383333333336,0.5591651095238095,2.027709842857143,1.2646726238095238,30.608,84.77421858864699,8.044885491522063,3,213,,
seed8,1,adaptive,True,77.83,5,5,0,0.281,7773,7711,1.192,-0.887,1.691,-25.224,23.887,-26.449,24.646,223.122,3.001,0.038,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,219,6158653,1751933,28.447,True,96.804,False,0.0,0.0,1,0,0,1785817122.570554,1785817122.570554,1785817133.140685,,,,,,1,0.06993,0.478599,,,,,,,,,,,,,,,,,,,,,,,8061.083720930233,2.605147781395349,0.5419139581395349,2.061733046511628,1.275065995348837,28.447,83.69898154150131,7.9997790685240036,1,216,,
seed8,2,full,True,77.77,5,5,0,0.315,7766,7734,1.303,-0.708,1.18,-25.254,23.934,-25.66,24.914,223.864,3.005,0.1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,169,4652761,4652761,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,27501.515463917527,8.136581030927836,1.7282300721649484,6.406799175257732,3.9123955670103094,100.0,83.4052249432077,7.459557364690682,0,97,,
seed8,2,sector,True,77.81,5,5,0,0.326,7771,7704,1.078,-1.002,1.945,-26.446,24.025,-25.937,24.837,221.37,3.002,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,249,6685120,2048832,30.648,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8345.398340248963,2.496708037344398,0.5602238838174275,1.9347683526970954,1.185609966804979,30.648,84.07521718578643,8.153644341956483,4,245,,
seed8,2,adaptive,True,77.4,5,5,0,0.374,7731,7710,1.487,0.142,2.127,-26.398,24.061,-26.258,25.513,223.509,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,241,6930646,2003081,28.902,True,91.286,False,0.0,0.0,1,0,0,1785817383.750272,1785817383.750272,,,,,,,0,0.0,1.563113,,,,,,,,,,,,,,,,,,,,,,,8357.126050420167,2.5650102857142856,0.5643629537815127,1.9990805672268908,1.2242445966386555,28.902,84.5834436613821,8.190634436718526,3,241,,
seed8,3,full,True,77.52,5,5,0,0.353,7742,7695,1.484,-0.122,1.425,-26.698,24.555,-25.6,24.909,223.009,3.001,0.035,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,235,6557982,6557982,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,27630.590277777777,7.251375138888889,1.7261551319444444,5.523467777777777,3.241822222222222,100.0,85.4053348684128,7.6952478436245775,0,144,,
seed8,3,sector,True,77.34,5,5,0,0.384,7724,7634,1.35,-0.653,1.207,-26.796,23.929,-26.09,24.595,222.053,3.003,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,198,5727077,1708787,29.837,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8670.489795918367,2.6267298469387756,0.561011,2.064296744897959,1.2871064030612245,29.837,83.55597401871209,7.959358855578098,2,198,,
seed8,3,adaptive,True,79.01,5,5,0,0.334,7891,7766,1.059,-1.034,1.594,-26.929,24.124,-26.252,24.583,226.8,3.002,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,220,5964314,1769571,29.669,True,95.909,False,0.0,0.0,1,0,0,1785817643.246092,1785817643.246092,1785817653.796135,,,,,,1,0.14027,0.216941,,,,,,,,,,,,,,,,,,,,,,,8074.206422018348,2.626171724770642,0.5519178027522935,2.072688495412844,1.2918866972477066,29.669,83.78105646449403,8.100927221433302,1,219,,
seed8,4,full,True,78.52,5,5,0,0.245,7841,7782,1.086,-1.027,1.769,-26.725,24.031,-25.626,24.792,223.504,3.001,0.124,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,233,6169782,6169782,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,26753.040322580644,7.40206370967742,1.6860233306451613,5.714419137096774,3.3614403225806453,100.0,84.36262295879872,7.062132453055838,0,124,,
seed8,4,sector,True,77.41,5,5,0,0.399,7731,7709,1.458,-0.255,1.621,-27.064,23.914,-25.666,24.536,222.178,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,348,9948262,3041711,30.575,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8740.548850574713,2.1950498620689656,0.5750700459770115,1.6185857068965517,0.9484814827586207,30.575,84.72773874843772,8.172037265169442,0,348,,
seed8,4,adaptive,True,76.76,5,5,0,0.396,7666,7653,1.184,-0.916,1.967,-26.788,23.844,-25.918,25.667,220.763,3.002,0.107,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,239,6367822,1913114,30.043,True,91.632,False,0.0,0.0,1,0,0,1785817906.055293,1785817906.055293,,,,,,,0,0.0,1.349297,,,,,,,,,,,,,,,,,,,,,,,8149.388646288209,2.5408788602620085,0.5513248951965065,1.9879980873362446,1.2237994323144104,30.043,84.84900318238338,8.042731794327155,3,232,,
seed8,5,full,True,79.44,5,5,3,0.006,7934,7700,1.093,-1.024,2.07,-26.874,24.025,-25.897,24.625,227.092,3.001,0.066,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,271,7596458,7596458,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,28010.12426035503,6.773556686390533,1.681517597633136,5.090417100591716,2.9144454911242605,100.0,85.15546210256515,7.745429977202696,0,169,,
seed8,5,sector,True,77.27,5,5,0,0.348,7717,7693,1.467,-0.087,1.797,-26.549,23.923,-25.742,24.713,221.431,3.007,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,245,6859127,2120599,30.916,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8772.0,2.5290178445378153,0.5845171344537815,1.942855962184874,1.1974292773109243,30.916,85.0136289411534,7.993245526158844,3,241,,
seed8,5,adaptive,True,77.14,5,5,0,0.291,7705,7668,1.069,-1.031,1.613,-26.504,23.985,-25.884,25.301,221.48,3.001,0.099,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,242,6613344,1955882,29.575,True,95.455,False,0.0,0.0,1,0,0,1785818167.442827,1785818167.442827,,,,,,,0,0.0,0.829612,,,,,,,,,,,,,,,,,,,,,,,8153.426160337553,2.5409537552742614,0.5513327088607595,1.9881294219409282,1.2240289662447257,29.575,84.26719139620072,8.363438264464614,1,238,,
seed9,1,full,True,82.59,5,5,10,0.004,8249,8237,0.915,-1.176,2.036,-25.388,24.025,-26.732,28.012,230.935,3.002,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,224,8386430,8386430,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,37681.209677419356,7.160263306451613,1.8741806451612903,5.284409999999999,3.147802379032258,100.0,79.56873623085312,7.6838500667884055,0,124,,
seed9,1,sector,True,78.98,5,5,3,0.012,7889,7821,0.902,-1.175,1.996,-27.239,23.883,-27.178,25.563,226.768,3.002,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,212,7634170,2415837,31.645,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11351.995192307691,2.6032532548076923,0.6626949230769231,1.9385048990384615,1.1988128413461538,31.645,79.32422992244827,7.988108456716527,2,210,,
seed9,1,adaptive,True,78.72,5,5,0,0.265,7862,7839,1.397,-0.494,1.971,-24.842,23.899,-26.09,25.585,225.007,3.001,0.118,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,210,7572146,2119828,27.995,True,94.762,False,0.0,0.0,1,0,0,1785818433.748466,1785818433.748466,1785818444.588357,,,,,,1,0.13009,0.194083,,,,,,,,,,,,,,,,,,,,,,,10128.125,2.7174965865384615,0.6018078028846153,2.1142645576923074,1.3265748413461538,27.995,78.10047004605102,8.651904278547928,2,210,,
seed9,2,full,False,300.01,2,5,6,0.008,29991,29937,-28.865,-16.413,2.448,-28.865,24.17,-16.413,26.505,132.737,3.002,0.073,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,1349,118687121,118687121,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,89309.3731513083,2.9606300455062575,2.444421122866894,0.5144981137656428,0.24781235722411832,100.0,108.36655795125331,11.404479268656548,0,879,,
seed9,2,sector,True,80.3,5,5,0,0.281,8020,8000,1.166,-0.918,1.395,-27.735,24.143,-28.07,26.588,228.545,3.001,0.113,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,280,10038580,3051395,30.397,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10976.18909090909,2.386342090909091,0.6409762109090908,1.7439138145454545,1.0549594363636363,30.397,77.81268915203064,8.015056485407051,2,277,,
seed9,2,adaptive,True,77.21,5,5,1,0.002,7711,7617,1.347,-0.641,1.599,-25.408,23.771,-25.811,25.133,222.438,3.002,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,189,6760734,1978808,29.269,True,94.709,False,0.0,0.0,1,0,0,1785818921.174527,1785818921.174527,,,,,,,0,0.0,1.350939,,,,,,,,,,,,,,,,,,,,,,,10476.043715846994,2.746374459016393,0.6443256448087431,2.1004934316939887,1.321440267759563,29.269,80.33696050177089,8.191725004536737,2,185,,
seed9,3,full,True,81.31,5,5,6,0.008,8123,8032,1.289,-0.745,1.382,-26.27,23.925,-25.915,24.862,230.369,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,239,9267570,9267570,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,39707.87162162162,7.019275945945946,1.9239536554054055,5.093505952702703,2.9590759864864866,100.0,79.04046717071795,7.751376152229429,1,149,,
seed9,3,sector,True,78.64,5,5,0,0.234,7855,7797,1.232,-0.824,1.872,-26.659,23.863,-26.812,24.835,225.305,3.004,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,208,7494081,2213360,29.535,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10680.621359223302,2.697167718446602,0.6421931796116506,2.053424558252427,1.2851937524271844,29.535,78.06820543988097,8.488712328554202,1,207,,
seed9,3,adaptive,True,78.26,5,5,0,0.294,7816,7744,1.206,-0.877,1.839,-25.562,24.093,-27.318,24.426,225.356,3.005,0.127,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,193,6836943,1996140,29.196,True,93.782,False,0.0,0.0,1,0,0,1785819185.540146,1785819185.540146,,,,,,,0,0.0,0.814806,,,,,,,,,,,,,,,,,,,,,,,10463.20320855615,2.720676898395722,0.5979427914438503,2.1212635561497324,1.332380449197861,29.196,78.81404014763278,7.969230266162674,2,189,,
seed9,4,full,True,79.08,5,5,0,0.268,7898,7827,1.269,-0.8,2.056,-25.266,23.944,-25.837,24.31,225.768,3.002,0.101,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,197,7121072,7121072,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,36698.95283018868,8.605398679245283,2.045333113207547,6.558375660377359,4.064556509433962,100.0,80.12049992353919,7.607844164527757,0,106,,
seed9,4,sector,True,79.62,5,5,0,0.298,7952,7914,1.203,-0.847,1.776,-23.869,24.025,-26.462,26.755,225.532,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,285,10406537,3161232,30.377,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11172.489285714286,2.4918678214285714,0.6548147964285714,1.8356565571428571,1.1268311142857144,30.377,78.52154143959751,8.42020779794714,1,281,,
seed9,4,adaptive,True,79.85,5,5,5,0.002,7975,7931,0.922,-1.16,1.983,-26.752,23.934,-25.707,24.835,227.096,3.001,0.152,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,184,6886013,2018951,29.32,True,95.109,False,0.0,0.0,1,0,0,1785819450.725851,1785819450.725851,1785819496.63652,,,,,,1,0.549528,0.0,,,,,,,,,,,,,,,,,,,,,,,10818.427777777777,2.781687511111111,0.6323229,2.147801516666667,1.351954261111111,29.32,78.32094147134991,8.153431746872673,2,182,,
seed9,5,full,True,78.1,5,5,7,0.003,7801,7743,1.109,-1.009,1.36,-24.055,23.919,-27.242,24.815,223.793,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,208,7457708,7457708,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,35157.343434343435,8.270788585858584,1.8942566666666667,6.374878888888889,3.884499797979798,100.0,79.3419738024375,7.447114457740409,1,100,,
seed9,5,sector,True,79.46,5,5,2,0.063,7937,7810,1.289,-0.76,1.775,-23.996,24.478,-25.833,27.692,227.56,3.004,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,133,4756441,1439677,30.268,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10989.6953125,2.9396440390625003,0.623246125,2.3147776015625,1.4975064765625,30.268,79.66526493788346,8.063952141885592,1,129,,
seed9,5,adaptive,True,77.93,5,5,0,0.304,7782,7748,1.286,-0.748,1.636,-26.808,23.98,-26.533,24.957,225.1,3.001,0.159,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,230,8335794,2385334,28.616,True,96.957,False,0.0,0.0,1,0,0,1785819715.874681,1785819715.874681,1785819778.854796,,,,,,1,0.139817,0.140984,,,,,,,,,,,,,,,,,,,,,,,10421.176211453745,2.7251717621145373,0.6331934185022026,2.0903159295154183,1.303035484581498,28.616,79.27218002200345,8.443354355729493,1,228,,
seed10,1,full,True,78.69,5,5,0,0.28,7859,7690,1.467,-0.284,1.809,-26.832,24.218,-25.801,28.557,226.281,3.001,0.126,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,318,11428597,11428597,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,36328.01111111111,7.084791777777778,1.9917648333333333,5.091319,2.950062716666667,100.0,79.50189059755517,7.911901157973895,0,180,,
seed10,1,sector,True,78.51,5,5,0,0.304,7842,7570,1.441,-0.397,1.339,-25.56,24.268,-25.388,28.423,224.406,3.004,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,231,8155367,2531343,31.039,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,11061.644444444444,2.717019453333333,0.6795245777777779,2.0358888355555558,1.2773918266666666,31.039,80.58615985828075,7.895344003448335,0,225,,
seed10,1,adaptive,True,79.56,5,5,2,0.005,7946,7869,1.393,-0.529,1.656,-26.075,24.264,-25.69,25.439,225.789,3.019,0.038,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,208,7624733,2264882,29.704,True,96.635,False,0.0,0.0,1,0,0,1785819979.096277,1785819979.096277,1785820050.956673,,,,,,1,0.289771,0.0,,,,,,,,,,,,,,,,,,,,,,,10657.039408866995,2.8481553201970446,0.6357524285714287,2.2108083054187193,1.4090638768472907,29.704,76.03142157578674,8.325660810057727,2,205,,
seed10,2,full,True,79.65,5,5,4,0.005,7955,7921,1.405,-0.462,1.895,-25.621,24.073,-25.608,26.383,227.353,3.007,0.112,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,203,7098134,7098134,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,35633.46902654867,8.12635389380531,1.96546610619469,6.159205132743363,3.7647809734513276,100.0,78.03510829448885,7.38712416795933,0,113,,
seed10,2,sector,True,79.33,5,5,1,0.169,7924,7878,1.122,-0.987,1.664,-25.692,23.865,-25.319,27.539,226.447,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,223,7647008,2348396,30.71,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10610.032110091743,2.456718119266055,0.5948795733944954,1.8604482385321102,1.138441752293578,30.71,77.8239057917807,8.082277701373213,1,219,,
seed10,2,adaptive,True,78.92,5,5,3,0.004,7883,7829,1.392,-0.553,1.931,-25.085,24.266,-25.729,27.44,225.581,3.001,0.038,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,253,8988849,2642971,29.403,True,96.047,False,0.0,0.0,1,0,0,1785820245.42026,1785820245.42026,,,,,,,0,0.0,1.442506,,,,,,,,,,,,,,,,,,,,,,,10429.82995951417,2.5663035546558706,0.6335035465587044,1.931192870445344,1.1850155870445345,29.403,78.3760979914335,8.244118103048715,3,250,,
seed10,3,full,True,81.47,5,5,7,0.002,8136,8105,1.485,-0.202,2.023,-26.987,24.01,-24.324,25.569,229.644,3.002,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,201,7663692,7663692,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,38600.65178571428,7.732539285714286,1.9099894642857143,5.820904321428571,3.4613042410714288,100.0,79.61652045957891,7.4656182909930155,1,113,,
seed10,3,sector,True,80.79,5,5,4,0.005,8070,8007,1.496,-0.039,1.832,-25.489,24.193,-25.118,28.479,230.525,3.001,0.035,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,179,6656612,2024395,30.412,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10905.75,2.7903165170454542,0.6400882897727272,2.1484234375000004,1.3643103181818181,30.412,79.98081477472762,7.931032440181614,0,176,,
